Fecha;Año;Ciudad;Nombre;Apellido;Género;Producto
2023-09-12;2023;Medellin;Custodia;Plaza;Femenino;Bizcopizza
2023-09-12;2023;Bello;Ricardo;Villena;Masculino;Cupcakes
2023-09-12;2023;Medellin;Mar;Llamas;Femenino;Variado
2023-09-12;2023;Medellin;Mónica;Higueras;Femenino;Tradicional
2023-09-12;2023;Copacabana;Judith;Losada;Femenino;Cupcakes
2023-09-12;2023;Itagui;Donato;Dalmau;Masculino;Variado
2023-09-12;2023;Itagui;Íngrid;Ochoa;Femenino;Sánduche
2023-09-12;2023;Envigado;Miguela;Villegas;Femenino;Premium
2023-09-12;2023;La Estrella;Juanita;Arnau;Femenino;Waffle
2023-09-12;2023;Medellin;Ximena;Dalmau;Femenino;Variado
2023-09-12;2023;Medellin;Claudia;Taboada;Femenino;Variado
2023-09-12;2023;Sabaneta;Florentina;Arenas;Femenino;Liviano
2023-09-12;2023;Bello;Tere;Blasco;Femenino;Variado
2023-09-12;2023;Bello;Lina;Páez;Femenino;Sánduche
2023-09-12;2023;Itagui;Clarisa;Ponce;Femenino;Variado
2023-09-12;2023;La Estrella;Berto;Girona;Masculino;Liviano
2023-09-12;2023;Medellin;Luisina;Verdú;Femenino;Kit de emergencia
2023-09-12;2023;Sabaneta;Emilio;Chacón;Masculino;Liviano
2023-09-12;2023;Medellin;Jose Luis;Amat;Masculino;Sánduche
2023-09-12;2023;La Estrella;Rafa;Méndez;Masculino;Super Box
2023-09-12;2023;Medellin;Hernando;Alfonso;Masculino;Sánduche
2023-09-12;2023;Caldas;Carolina;Patiño;Femenino;Sánduche
2023-09-12;2023;Medellin;Basilio;Pellicer;Masculino;Premium
2023-09-12;2023;Caldas;Narcisa;Chacón;Femenino;Variado
2023-09-12;2023;La Estrella;Amor;Olmedo;Femenino;Sánduche
2023-09-12;2023;Medellin;Beatriz;Samper;Femenino;Tradicional
2023-09-12;2023;San Antonio de Prado;Lupe;Lopez;Masculino;Variado
2023-09-12;2023;San Antonio de Prado;Onofre;Valderrama;Masculino;Completo
2023-09-12;2023;San Antonio de Prado;Edelmira;Mata;Femenino;Liviano
2023-09-12;2023;Itagui;Noelia;Vilaplana;Femenino;Choco box
2023-09-12;2023;Medellin;Luciana;Novoa;Femenino;Virtuosa
2023-09-12;2023;Bello;Jacinta;Valencia;Femenino;Liviano
2023-09-12;2023;Itagui;Mariana;Vilalta;Femenino;Variado
2023-09-12;2023;Sabaneta;Prudencia;Cabeza;Femenino;Waffle
2023-09-12;2023;Medellin;Vanesa;Alcántara;Femenino;Bizcopizza
2023-09-12;2023;Itagui;Constanza;Palomares;Femenino;Mini gomas
2023-09-12;2023;Medellin;Lina;Vizcaíno;Femenino;Tradicional
2023-09-12;2023;Itagui;José Manuel;Baró;Masculino;Virtuosa
2023-09-12;2023;Copacabana;África;Peña;Femenino;Completo
2023-09-12;2023;Itagui;Guadalupe;Anaya;Femenino;Sánduche
2023-09-12;2023;Medellin;Chita;Escamilla;Femenino;Kit de emergencia
2023-09-12;2023;Medellin;Graciela;Donaire;Femenino;Kit de emergencia
2023-09-12;2023;Sabaneta;Daniela;Boada;Femenino;Sánduche
2023-09-12;2023;Bello;Berta;Tirado;Femenino;Sánduche
2023-09-12;2023;Itagui;Jordi;Navarro;Masculino;Choco box
2023-09-12;2023;Medellin;Salomé;Conesa;Femenino;Bizcopizza
2023-09-12;2023;Itagui;Jessica;Iniesta;Femenino;Virtuosa
2023-09-12;2023;Itagui;Chus;Tolosa;Femenino;Premium
2023-09-12;2023;Sabaneta;Camila;Pedraza;Femenino;Choco candy
2023-09-12;2023;Caldas;Jose Luis;Gracia;Masculino;Sánduche
2023-09-12;2023;Medellin;Paula;Pera;Femenino;Mini gomas
2023-09-12;2023;San Antonio de Prado;Ale;Bernat;Femenino;Completo
2023-09-12;2023;Sabaneta;Olimpia;Castillo;Femenino;Bizcopizza
2023-09-12;2023;San Antonio de Prado;Teodora;Baquero;Femenino;Variado
2023-09-12;2023;Sabaneta;Araceli;Rosselló;Femenino;Bandeja fresas
2023-09-12;2023;Medellin;Hermenegildo;Piñeiro;Masculino;Kit de emergencia
2023-09-12;2023;Itagui;Patricia;Seguí;Femenino;Variado
2023-09-12;2023;Copacabana;Jessica;Pascual;Femenino;Bizcopizza
2023-09-12;2023;Caldas;Paula;Falcón;Femenino;Sánduche
2023-09-12;2023;Sabaneta;Baldomero;Carretero;Masculino;Mecatera
2023-09-12;2023;La Estrella;Pepita;Rovira;Femenino;Virtuosa
2023-09-12;2023;Sabaneta;Ofelia;Nicolau;Femenino;Liviano
2023-09-12;2023;San Antonio de Prado;Patricia;Hernandez;Femenino;Sánduche
2023-09-12;2023;Medellin;Mayte;Falcón;Femenino;Bizcopizza
2023-09-12;2023;Envigado;Encarnita;Aguirre;Femenino;Bizcopizza
2023-09-12;2023;Envigado;Maxi;Morera;Masculino;Variado
2023-09-12;2023;La Estrella;Candelaria;Ferrándiz;Femenino;Variado
2023-09-12;2023;Sabaneta;Dorita;Amat;Femenino;Liviano
2023-09-12;2023;Caldas;Tecla;Cuervo;Femenino;Virtuosa
2023-09-12;2023;Sabaneta;Leocadio;Marí;Masculino;Mini gomas
2023-09-12;2023;Itagui;Cándida;Elías;Femenino;Variado
2023-09-12;2023;San Antonio de Prado;Amelia;Cervantes;Femenino;Sánduche
2023-09-12;2023;Medellin;Martin;Ibáñez;Masculino;Fuerte
2023-09-12;2023;Medellin;Rosa María;Adadia;Femenino;Sánduche
2023-09-12;2023;La Estrella;Samu;Ramón;Masculino;Completo
2023-09-12;2023;Medellin;Ruperta;Valverde;Femenino;Premium
2023-09-12;2023;Bello;Selena;Delgado;Femenino;Virtuosa
2023-09-12;2023;Sabaneta;Blas;Mascaró;Masculino;Variado
2023-09-12;2023;Medellin;Angélica;Galván;Femenino;Virtuosa
2023-09-12;2023;Itagui;Rita;Blasco;Femenino;Tradicional
2023-09-12;2023;Itagui;Reyna;Espada;Femenino;Bizcopizza
2023-09-12;2023;Caldas;Delfina;Somoza;Femenino;Sánduche
2023-09-12;2023;Medellin;Alex;Salgado;Masculino;Completo
2023-09-12;2023;Envigado;Trinidad;Gonzalo;Masculino;Variado
2023-09-12;2023;La Estrella;Ale;Fuster;Femenino;Virtuosa
2023-09-12;2023;La Estrella;Nereida;Riba;Femenino;Bizcopizza
2023-09-12;2023;Bello;Marcio;Diego;Masculino;Completo
2023-09-12;2023;San Antonio de Prado;Paco;Yáñez;Masculino;V fresas
2023-09-12;2023;Medellin;Elías;Velázquez;Masculino;Choco box
2023-09-12;2023;Medellin;Jordana;Amaya;Femenino;Bizcopizza
2023-09-12;2023;Medellin;Fermín;Zabaleta;Masculino;Liviano
2023-09-12;2023;Medellin;Oriana;Torrijos;Femenino;Variado
2023-09-12;2023;Bello;Marcial;Ugarte;Masculino;Variado
2023-09-12;2023;La Estrella;Ángela;Bautista;Femenino;Tradicional
2023-09-12;2023;Sabaneta;Florinda;Campos;Femenino;Completo
2023-09-12;2023;Medellin;Loreto;Manuel;Femenino;Virtuosa
2023-09-12;2023;Medellin;Lorenza;Piña;Femenino;Variado
2023-09-12;2023;Caldas;Melisa;Campoy;Femenino;Completo
2023-09-12;2023;Bello;Juanito;Ribera;Masculino;Bandeja frutas
2023-09-12;2023;Envigado;Crescencia;Rocha;Femenino;Waffle
2023-09-12;2023;Sabaneta;Humberto;Durán;Masculino;Sánduche
2023-09-12;2023;Medellin;Cipriano;Lozano;Masculino;Sánduche
2023-09-12;2023;Medellin;Emelina;Zamorano;Femenino;Premium
2023-09-12;2023;Medellin;Rocío;Mariscal;Femenino;Sánduche
2023-09-12;2023;Envigado;Petrona;Palacios;Femenino;Virtuosa
2023-09-12;2023;Envigado;Lola;Beltrán;Femenino;Tradicional
2023-09-12;2023;San Antonio de Prado;Pilar;Toro;Femenino;Sánduche
2023-09-12;2023;Medellin;Rosario;Noriega;Femenino;Variado
2023-09-12;2023;Bello;Santos;García;Masculino;Super Box
2023-09-12;2023;San Antonio de Prado;Néstor;Reina;Masculino;Choco box
2023-09-12;2023;Medellin;Íngrid;Moliner;Femenino;Waffle
2023-09-12;2023;Bello;Octavia;Vila;Femenino;Bizcopizza
2023-09-12;2023;Medellin;Nydia;Madrigal;Femenino;Bizcopizza
2023-09-12;2023;Sabaneta;Merche;Vera;Femenino;Sánduche
2023-09-12;2023;La Estrella;Jesús;López;Masculino;Completo
2023-09-12;2023;Medellin;Perla;Romeu;Femenino;Variado
2023-09-12;2023;Bello;Araceli;Linares;Femenino;Virtuosa
2023-09-12;2023;Envigado;Perla;Montserrat;Femenino;Sánduche
2023-09-12;2023;Sabaneta;Emiliana;Bas;Femenino;Variado
2023-09-12;2023;Sabaneta;Mohamed;Español;Masculino;Premium
2023-09-12;2023;Medellin;María Ángeles;Ripoll;Femenino;Bizcopizza
2023-09-12;2023;Itagui;Santiago;Rojas;Masculino;Variado
2023-09-12;2023;La Estrella;María Carmen;Acedo;Femenino;Completo
2023-09-12;2023;La Estrella;Mariana;Correa;Femenino;Completo
2023-09-12;2023;Envigado;Olivia;Batalla;Femenino;Choco box
2023-09-12;2023;Itagui;Mónica;Alberola;Femenino;Virtuosa
2023-09-12;2023;Medellin;Fernanda;Morera;Femenino;Bizcopizza
2023-09-12;2023;Medellin;Brunilda;Arnal;Femenino;Sánduche
2023-09-12;2023;Medellin;Loreto;Arenas;Femenino;Premium
2023-09-12;2023;Envigado;Aura;Rosselló;Femenino;Variado
2023-09-12;2023;Medellin;Jose Angel;Jara;Masculino;Sánduche
2023-09-12;2023;Bello;Fátima;Barba;Femenino;Bizcopizza
2023-09-12;2023;Sabaneta;Lucas;Ocaña;Masculino;Cupcakes
2023-09-12;2023;San Antonio de Prado;Bárbara;Aramburu;Femenino;Completo
2023-09-12;2023;Medellin;María Teresa;Verdú;Femenino;Virtuosa
2023-09-12;2023;Medellin;Belen;Canals;Femenino;Variado
2023-09-12;2023;Medellin;Soledad;Quintana;Femenino;Sánduche
2023-09-12;2023;Medellin;Severino;Gomez;Masculino;Virtuosa
2023-09-12;2023;Medellin;Abraham;Valdés;Masculino;Virtuosa
2023-09-12;2023;Medellin;Ángela;Quintanilla;Femenino;Completo
2023-09-12;2023;Medellin;Vicente;Cáceres;Masculino;Sánduche
2023-09-12;2023;La Estrella;Rufina;Miguel;Femenino;Variado
2023-09-12;2023;Medellin;Constanza;Martorell;Femenino;Sánduche
2023-09-12;2023;La Estrella;Pili;Palomar;Femenino;Sánduche
2023-09-12;2023;Bello;Mateo;Sola;Masculino;Sánduche
2023-09-12;2023;Medellin;Anastasia;Falcó;Femenino;Sánduche
2023-09-12;2023;Bello;Anastasia;Blanch;Femenino;Variado
2023-09-12;2023;Bello;Rita;Cañas;Femenino;V fresas
2023-09-12;2023;Itagui;Encarna;Morales;Femenino;Sánduche
2023-09-12;2023;Medellin;Rocío;Amaya;Femenino;Premium
2023-09-12;2023;Bello;Marisela;Toledo;Femenino;Sánduche
2023-09-12;2023;Medellin;Fernanda;Ramis;Femenino;Sánduche
2023-09-12;2023;Sabaneta;Virginia;Acedo;Femenino;Tradicional
2023-09-12;2023;San Antonio de Prado;Jose Ignacio;Cruz;Masculino;Sánduche
2023-09-12;2023;La Estrella;Anunciación;Bello;Femenino;Completo
2023-09-12;2023;Medellin;Tecla;Delgado;Femenino;Sánduche
2023-09-12;2023;Envigado;María Fernanda;Ropero;Femenino;Cupcakes
2023-09-12;2023;Bello;Baudelio;Grau;Masculino;Sánduche
2023-09-12;2023;Medellin;Isaura;Navarrete;Femenino;Bizcopizza
2023-09-12;2023;Medellin;Martina;Morera;Femenino;Waffle
2023-09-12;2023;Copacabana;Daniel;Pastor;Masculino;Bizcopizza
2023-09-12;2023;Bello;Nilda;Oller;Femenino;Completo
2023-09-12;2023;Bello;Francisco Javier;Alberdi;Masculino;Completo
2023-09-12;2023;Bello;Aitana;Arco;Femenino;Completo
2023-09-12;2023;Envigado;Benjamín;Ferrer;Masculino;Bizcopizza
2023-09-12;2023;Medellin;Encarna;Casal;Femenino;Virtuosa
2023-09-12;2023;San Antonio de Prado;Ximena;Amador;Femenino;Completo
2023-09-12;2023;Copacabana;Iris;Alegria;Femenino;Waffle
2023-09-12;2023;Medellin;Fátima;Rey;Femenino;Waffle
2023-09-12;2023;Itagui;Esmeralda;Prado;Femenino;Super Box
2023-09-12;2023;Medellin;Sara;Prado;Femenino;Sánduche
2023-09-12;2023;San Antonio de Prado;Estela;Pina;Femenino;V fresas
2023-09-12;2023;Sabaneta;Marina;Pineda;Femenino;Bizcopizza
2023-09-12;2023;Envigado;Luciano;Saura;Masculino;Sánduche
2023-09-12;2023;Bello;Martina;Camino;Femenino;Sánduche
2023-09-12;2023;Medellin;Lino;Ariza;Masculino;Bizcopizza
2023-09-12;2023;Medellin;Cruz;Tirado;Femenino;Super Box
2023-09-12;2023;Sabaneta;Adoración;Ibañez;Femenino;Virtuosa
2023-09-12;2023;Bello;Fortunato;Talavera;Masculino;Variado
2023-09-12;2023;Sabaneta;Hugo;Huerta;Masculino;Completo
2023-09-12;2023;Itagui;Mónica;Pino;Femenino;Choco box
2023-09-12;2023;Bello;Herminia;Sevillano;Femenino;Variado
2023-09-12;2023;Bello;Atilio;Portillo;Masculino;Virtuosa
2023-09-12;2023;Sabaneta;Ildefonso;Corominas;Masculino;Sánduche
2023-09-12;2023;Medellin;Marta;Narváez;Femenino;Tradicional
2023-09-12;2023;Sabaneta;Elodia;Perelló;Femenino;Virtuosa
2023-09-12;2023;Itagui;Manuela;Atienza;Femenino;Premium
2023-09-12;2023;Sabaneta;Toño;Villar;Masculino;Bizcopizza
2023-09-12;2023;Medellin;María Teresa;Caballero;Femenino;Liviano
2023-09-12;2023;Envigado;Alfredo;Caro;Masculino;Sánduche
2023-09-12;2023;Bello;Felipa;Baeza;Femenino;Sánduche
2023-09-12;2023;Medellin;Graciana;Gonzalez;Femenino;V fresas
2023-09-12;2023;Medellin;Leocadia;Mariño;Femenino;V gomas
2023-09-12;2023;Sabaneta;Petrona;Gallo;Femenino;Sánduche
2023-09-12;2023;Itagui;Elisa;Álvaro;Femenino;Cupcakes
2023-09-12;2023;Sabaneta;Cayetana;Núñez;Femenino;Sánduche
2023-09-12;2023;Caldas;Silvio;Real;Masculino;Completo
2023-09-12;2023;La Estrella;Juan Bautista;Vargas;Masculino;Variado
2023-09-12;2023;Envigado;Brunilda;Zamorano;Femenino;Bizcopizza
2023-09-12;2023;Itagui;Osvaldo;Linares;Masculino;Waffle
2023-09-12;2023;Bello;Juan Bautista;Olivares;Masculino;Premium
2023-09-12;2023;Medellin;Yéssica;Serrano;Femenino;Variado
2023-09-12;2023;Medellin;Felicidad;Cuesta;Femenino;Sánduche
2023-09-12;2023;Envigado;Carlota;Medina;Femenino;Bizcopizza
2023-09-12;2023;Itagui;Eladio;Iborra;Masculino;Liviano
2023-09-12;2023;San Antonio de Prado;Fabio;Menendez;Masculino;Completo
2023-09-12;2023;La Estrella;José Ángel;Navarro;Masculino;Waffle
2023-09-12;2023;Medellin;Imelda;Arnaiz;Femenino;Sánduche
2023-09-12;2023;Bello;Angelita;Comas;Femenino;Sánduche
2023-09-12;2023;Copacabana;Edgardo;Izquierdo;Masculino;Variado
2023-09-12;2023;Medellin;Faustino;Vall;Masculino;Bizcopizza
2023-09-12;2023;Medellin;Evita;Cazorla;Femenino;Sánduche
2023-09-12;2023;La Estrella;Fortunato;Gomila;Masculino;Sánduche
2023-09-12;2023;Envigado;Andrea;Lloret;Femenino;Super Box
2023-09-12;2023;Medellin;Juanito;Amigó;Masculino;Cupcakes
2023-09-12;2023;Sabaneta;Ramiro;Bonet;Masculino;Variado
2023-09-12;2023;Bello;Cornelio;Cuadrado;Masculino;Virtuosa
2023-09-12;2023;San Antonio de Prado;Marisa;Juárez;Femenino;Tradicional
2023-09-12;2023;Medellin;Goyo;Valenzuela;Masculino;Completo
2023-09-12;2023;Medellin;Rogelio;Pardo;Masculino;Variado
2023-09-12;2023;Medellin;Lupe;Morell;Femenino;Fuerte
2023-09-12;2023;Medellin;María Del Carmen;Espinosa;Femenino;Sánduche
2023-09-12;2023;Bello;Noé;Zorrilla;Masculino;Fuerte
2023-09-12;2023;San Antonio de Prado;Maxi;Calleja;Femenino;Fuerte
2023-09-12;2023;Itagui;Gustavo;Amores;Masculino;Liviano
2023-09-12;2023;Envigado;Ángeles;Patiño;Femenino;Waffle
2023-09-12;2023;San Antonio de Prado;Roberto;Gallart;Masculino;Completo
2023-09-12;2023;Copacabana;Domitila;Azorin;Femenino;Completo
2023-09-12;2023;Sabaneta;Consuela;Luna;Femenino;Completo
2023-09-12;2023;La Estrella;Dionisio;Vergara;Masculino;Completo
2023-09-12;2023;Bello;Elisa;Gallego;Femenino;Super Box
2023-09-12;2023;Bello;Azucena;Villalonga;Femenino;Liviano
2023-09-12;2023;Sabaneta;Lucho;Roselló;Masculino;Virtuosa
2023-09-12;2023;Medellin;Nico;Vera;Masculino;Variado
2023-09-12;2023;Medellin;Débora;Uriarte;Femenino;Completo
2023-09-12;2023;La Estrella;Custodio;Amigó;Masculino;Super Box
2023-09-12;2023;Medellin;Fortunato;Villalba;Masculino;Completo
2023-09-12;2023;Medellin;Ximena;Heredia;Femenino;Variado
2023-09-12;2023;Sabaneta;Beatriz;Robledo;Femenino;Bandeja fresas
2023-09-12;2023;San Antonio de Prado;Bartolomé;Marí;Masculino;Completo
2023-09-12;2023;Medellin;Concha;Almazán;Femenino;Cupcakes
2023-09-12;2023;Sabaneta;Rosalva;Barón;Femenino;Mini gomas
2023-09-12;2023;Medellin;Rubén;Olmo;Masculino;Mini gomas
2023-09-12;2023;Sabaneta;Dorotea;Gálvez;Femenino;Sánduche
2023-09-12;2023;Medellin;Salud;Cruz;Femenino;Completo
2023-09-12;2023;Medellin;Eligia;Seco;Femenino;Cupcakes
2023-09-12;2023;Caldas;Sancho;Ugarte;Masculino;Bizcopizza
2023-09-12;2023;Bello;Custodio;Casado;Masculino;Super Box
2023-09-12;2023;Copacabana;Hortensia;Baró;Femenino;Completo
2023-09-12;2023;San Antonio de Prado;Melisa;Villegas;Femenino;Completo
2023-09-12;2023;Caldas;Gala;Segovia;Femenino;Liviano
2023-09-12;2023;Envigado;Elisa;Ordóñez;Femenino;Variado
2023-09-12;2023;Sabaneta;Teófila;Miranda;Femenino;Waffle
2023-09-12;2023;Medellin;Eva;Isern;Femenino;Completo
2023-09-12;2023;Bello;Pía;Calleja;Femenino;Sánduche
2023-09-12;2023;Medellin;Íngrid;Girona;Femenino;Virtuosa
2023-09-12;2023;Medellin;Micaela;Vidal;Femenino;Completo
2023-09-12;2023;Medellin;Leticia;Sala;Femenino;Tradicional
2023-09-12;2023;Bello;Paulina;Granados;Femenino;Bizcopizza
2023-09-12;2023;San Antonio de Prado;Benita;Varela;Femenino;Variado
2023-09-12;2023;Medellin;Margarita;Barral;Femenino;Completo
2023-09-12;2023;Envigado;Calisto;Arco;Masculino;Liviano
2023-09-12;2023;Itagui;Damián;Medina;Masculino;Virtuosa
2023-09-12;2023;Itagui;Eutropio;Campoy;Masculino;Virtuosa
2023-09-12;2023;Medellin;Águeda;Martínez;Femenino;Premium
2023-09-12;2023;Envigado;Benigna;Villaverde;Femenino;Sánduche
2023-09-12;2023;San Antonio de Prado;Georgina;Romero;Femenino;Virtuosa
2023-09-12;2023;Medellin;Severo;Cabello;Masculino;Choco candy
2023-09-12;2023;San Antonio de Prado;Belen;Juliá;Femenino;Variado
2023-09-12;2023;Itagui;Daniela;Rosell;Femenino;Liviano
2023-09-12;2023;Medellin;Teo;Ballester;Masculino;Bizcopizza
2023-09-12;2023;Copacabana;Lilia;Caballero;Femenino;Fuerte
2023-09-12;2023;Medellin;María Manuela;Prieto;Femenino;Completo
2023-09-12;2023;La Estrella;Goyo;Tomás;Masculino;Bandeja frutas
2023-09-12;2023;Medellin;Mariana;Barba;Femenino;Waffle
2023-09-12;2023;La Estrella;Cruz;Barros;Masculino;Sánduche
2023-09-12;2023;Medellin;Flor;Blanca;Femenino;Sánduche
2023-09-12;2023;Medellin;Crescencia;Pulido;Femenino;Fuerte
2023-09-12;2023;Sabaneta;Calixta;Belmonte;Femenino;Variado
2023-09-12;2023;La Estrella;Florentina;Roca;Femenino;Sánduche
2023-09-12;2023;Sabaneta;Jesús;Camino;Masculino;Sánduche
2023-09-12;2023;Sabaneta;Íngrid;Aragón;Femenino;Virtuosa
2023-09-12;2023;Envigado;Macarena;Mínguez;Femenino;Sánduche
2023-09-12;2023;Sabaneta;Adora;Ponce;Femenino;Sánduche
2023-09-12;2023;Medellin;Margarita;Merino;Femenino;Tradicional
2023-09-12;2023;Bello;Renata;Nuñez;Femenino;Bizcopizza
2023-09-12;2023;Bello;Eduardo;Coca;Masculino;Completo
2023-09-12;2023;Envigado;Anna;Cervantes;Femenino;Virtuosa
2023-09-12;2023;Bello;Virginia;Lloret;Femenino;Mecatera
2023-09-12;2023;La Estrella;Socorro;Cobo;Femenino;Bizcopizza
2023-09-12;2023;Caldas;Dolores;Barco;Femenino;Super Box
2023-09-12;2023;Itagui;Gabriel;Fernandez;Masculino;Virtuosa
2023-09-12;2023;Itagui;Domitila;Arana;Femenino;Completo
2023-09-12;2023;Sabaneta;Manuelita;Barón;Femenino;Bandeja fresas
2023-09-12;2023;Sabaneta;Juan Manuel;Benet;Masculino;Virtuosa
2023-09-12;2023;La Estrella;Jose Angel;Gonzalez;Masculino;Completo
2023-09-12;2023;San Antonio de Prado;Rosario;Asensio;Femenino;Variado
2023-09-12;2023;Medellin;Plácido;Guzmán;Masculino;Premium
2023-09-12;2023;Itagui;Eusebia;Gonzalo;Femenino;Waffle
2023-09-12;2023;Medellin;Irma;Espada;Femenino;Bizcopizza
2023-09-12;2023;Medellin;Domingo;Palomares;Masculino;Bizcopizza
2023-09-12;2023;Bello;Fabiola;Rojas;Femenino;Sánduche
2023-09-12;2023;Medellin;Moreno;Vallés;Masculino;Waffle
2023-09-12;2023;Medellin;Ruth;Girona;Femenino;Variado
2023-09-12;2023;Sabaneta;Elena;Villena;Femenino;Bandeja frutas
2023-09-12;2023;Caldas;Georgina;Ramírez;Femenino;Liviano
2023-09-12;2023;San Antonio de Prado;Alonso;Rodriguez;Masculino;Bizcopizza
2023-09-12;2023;Copacabana;Áurea;Carrillo;Femenino;Tradicional
2023-09-12;2023;Medellin;Purificación;Carranza;Femenino;Premium
2023-09-12;2023;Caldas;Bartolomé;Alcalde;Masculino;Tradicional
2023-09-12;2023;Bello;Yolanda;Pedro;Femenino;Completo
2023-09-12;2023;Sabaneta;Silvia;Marí;Femenino;Sánduche
2023-09-12;2023;Envigado;Gerónimo;Lozano;Masculino;Sánduche
2023-09-12;2023;San Antonio de Prado;Marina;Santamaria;Femenino;Choco candy
2023-09-12;2023;Itagui;Merche;Fernandez;Femenino;Virtuosa
2023-09-12;2023;Copacabana;Ildefonso;Pedraza;Masculino;Sánduche
2023-09-12;2023;Envigado;Emilio;Vilalta;Masculino;Completo
2023-09-12;2023;Itagui;Anna;Mena;Femenino;Liviano
2023-09-12;2023;Envigado;Ariel;Noriega;Femenino;Variado
2023-09-12;2023;Itagui;Febe;Arrieta;Femenino;Sánduche
2023-09-12;2023;La Estrella;Débora;Pinilla;Femenino;Tradicional
2023-09-12;2023;Medellin;Paca;Tejada;Femenino;Virtuosa
2023-09-12;2023;Medellin;Virginia;Español;Femenino;Variado
2023-09-12;2023;Medellin;Norberto;Casanova;Masculino;Mecatera
2023-09-12;2023;Envigado;Marisa;Galván;Femenino;Bizcopizza
2023-09-12;2023;Copacabana;Adelaida;Franco;Femenino;Variado
2023-09-12;2023;San Antonio de Prado;Rosalía;Roca;Femenino;Variado
2023-09-12;2023;Medellin;Ángela;Julián;Femenino;Tradicional
2023-09-12;2023;Caldas;María Pilar;Cuadrado;Femenino;Liviano
2023-09-12;2023;Medellin;Araceli;Carro;Femenino;Bandeja frutas
2023-09-12;2023;Medellin;Felipa;Martin;Femenino;V fresas
2023-09-12;2023;Medellin;Che;Verdugo;Masculino;Virtuosa
2023-09-12;2023;Medellin;Rosalva;Vera;Femenino;Variado
2023-09-12;2023;Copacabana;Benita;Cárdenas;Femenino;Completo
2023-09-12;2023;Medellin;Hector;Carrasco;Masculino;Variado
2023-09-12;2023;Medellin;Visitación;Morera;Femenino;Mini gomas
2023-09-12;2023;Itagui;Viviana;Montalbán;Femenino;Variado
2023-09-12;2023;Bello;Che;Carrera;Masculino;Cupcakes
2023-09-12;2023;Bello;Anna;Morante;Femenino;Sánduche
2023-09-12;2023;Sabaneta;Eva;Sierra;Femenino;Bizcopizza
2023-09-12;2023;Medellin;Cándida;Guardiola;Femenino;Sánduche
2023-09-12;2023;Bello;María Dolores;Iborra;Femenino;Variado
2023-09-12;2023;Medellin;Mayte;Parejo;Femenino;Liviano
2023-09-12;2023;Copacabana;Adán;Andrés;Masculino;Liviano
2023-09-12;2023;Envigado;Caridad;Roldan;Femenino;Sánduche
2023-09-12;2023;Envigado;Severino;Llano;Masculino;Bizcopizza
2023-09-12;2023;Medellin;Juan Luis;Navarro;Masculino;Choco box
2023-09-12;2023;Sabaneta;Juanito;Aguado;Masculino;Variado
2023-09-12;2023;La Estrella;Angelina;Sanmartín;Femenino;Sánduche
2023-09-12;2023;San Antonio de Prado;Florencia;Rivas;Femenino;Choco candy
2023-09-12;2023;Sabaneta;Estrella;Mas;Femenino;Fuerte
2023-09-12;2023;Medellin;Emilia;Tamayo;Femenino;Sánduche
2023-09-12;2023;Envigado;Hernando;Mosquera;Masculino;Fuerte
2023-10-12;2023;Medellin;Paulina;Agustín;Femenino;Virtuosa
2023-10-12;2023;Sabaneta;Abril;Ibañez;Femenino;Liviano
2023-10-12;2023;Sabaneta;Primitiva;Simó;Femenino;Variado
2023-10-12;2023;La Estrella;Rocío;Palomino;Femenino;Premium
2023-10-12;2023;Copacabana;Salud;Araujo;Femenino;Variado
2023-10-12;2023;Copacabana;Lupita;Corominas;Femenino;Fuerte
2023-10-12;2023;Sabaneta;Catalina;Adán;Femenino;Bizcopizza
2023-10-12;2023;La Estrella;Nidia;Llanos;Femenino;Virtuosa
2023-10-12;2023;Medellin;Anastasia;Aragón;Femenino;Fuerte
2023-10-12;2023;La Estrella;Hilario;Español;Masculino;Mini gomas
2023-10-12;2023;Medellin;Gisela;Matas;Femenino;Sánduche
2023-10-12;2023;San Antonio de Prado;Venceslás;Bernad;Masculino;Completo
2023-10-12;2023;San Antonio de Prado;Jacinta;Ramos;Femenino;Completo
2023-10-12;2023;Sabaneta;Íñigo;Moya;Masculino;Completo
2023-10-12;2023;Sabaneta;Valentina;Vendrell;Femenino;Sánduche
2023-10-12;2023;Sabaneta;Gema;Marí;Femenino;Sánduche
2023-10-12;2023;Envigado;Roberta;Barba;Femenino;Kit de emergencia
2023-10-12;2023;Medellin;Clara;Esteban;Femenino;Variado
2023-10-12;2023;Bello;Blanca;Romeu;Femenino;Bizcopizza
2023-10-12;2023;La Estrella;Débora;Larrañaga;Femenino;Bizcopizza
2023-10-12;2023;Envigado;Maricruz;Cózar;Femenino;Mecatera
2023-10-12;2023;Medellin;Mónica;Hidalgo;Femenino;Virtuosa
2023-10-12;2023;San Antonio de Prado;Macaria;Sobrino;Femenino;Sánduche
2023-10-12;2023;Itagui;Sandra;Higueras;Femenino;Super Box
2023-10-12;2023;Bello;Jacinta;Ureña;Femenino;Kit de emergencia
2023-10-12;2023;Medellin;Anastasio;Abril;Masculino;Bizcopizza
2023-10-12;2023;Medellin;Melania;Ávila;Femenino;Sánduche
2023-10-12;2023;La Estrella;Vasco;Ocaña;Masculino;Sánduche
2023-10-12;2023;La Estrella;Nuria;Nadal;Femenino;Liviano
